,스타일대분류,스타일소분류,맥주명,양조장명,제조국가명,도수,평균점수,리뷰수,평가수,현재상태,Full Name,Astringent,Body,Alcoholic,Bitter,Sweet,Sour,Salty,Fruity,Hoppy,Spices,Malty
134,Bocks,Maibock,Ayinger Maibock,Ayinger Privatbrauerei,Germany,7.5,4.06,36,114,Active,Ayinger Maibock Ayinger Privatbrauerei,11,1,12,25,2,12,0,1,2,9,2
135,Bocks,Maibock,Primátor Maibock,Pivovar Náchod a.s.,Czech Republic,7.5,3.66,94,54,Active,Primátor Maibock Pivovar Náchod a.s.,12,1,16,30,2,6,0,1,3,13,2
136,Bocks,Maibock,Bergbock Hell,Klosterbrauerei Andechs,Germany,7,3.89,76,53,Active,Bergbock Hell Klosterbrauerei Andechs,14,1,24,38,2,14,2,1,2,11,2
137,Bocks,Maibock,Spaten Maibock / Premium Bock,Spaten-Franziskaner-Bräu,Germany,6.5,3.77,79,42,Active,Spaten Maibock / Premium Bock Spaten-Franziskaner-Bräu,16,1,20,16,2,15,1,1,1,10,2
138,Bocks,Maibock,Holsten Maibock,Holsten-Brauerei,Germany,7,2.87,74,44,Active,Holsten Maibock Holsten-Brauerei,17,1,17,31,1,25,0,1,2,10,2
139,Bocks,Maibock,Serie Signature Maibock,Les Trois Mousquetaires,Canada,6.8,3.7,49,57,Active,Serie Signature Maibock Les Trois Mousquetaires,13,2,46,25,2,13,2,1,2,4,2
140,Bocks,Maibock,Früh Bock,The Olde Mecklenburg Brewery,United States,6,4.03,30,66,Active,Früh Bock The Olde Mecklenburg Brewery,17,1,22,35,2,16,2,1,2,7,2
141,Bocks,Maibock,Bock-Bier,Mahr's Bräu,Germany,6.5,3.8,61,23,Active,Bock-Bier Mahr's Bräu,18,1,9,21,2,23,0,1,2,6,2
142,Bocks,Maibock,Ramstein Maibock,High Point Brewing Company,United States,7,3.98,49,33,Active,Ramstein Maibock High Point Brewing Company,28,2,19,43,2,34,1,1,2,9,2
143,Bocks,Maibock,Heller Bock Saphir,Brauerei Hofstetten / Krammer,Austria,7.4,3.96,45,36,Active,Heller Bock Saphir Brauerei Hofstetten / Krammer,17,1,12,29,1,4,0,1,2,14,2
144,Bocks,Maibock,Dump Truck,"Bayern Brewing, Inc. / Edelweiss Bistro",United States,6,3.75,23,53,Active,"Dump Truck Bayern Brewing, Inc. / Edelweiss Bistro",28,2,13,59,2,58,2,2,4,14,2
145,Bocks,Maibock,Ainpöckisch Bier 1378,Einbecker Brauhaus,Germany,6.7,3.79,29,43,Active,Ainpöckisch Bier 1378 Einbecker Brauhaus,24,2,13,31,1,27,0,1,2,9,1
146,Bocks,Maibock,Maibock,"Lakefront Brewery, Inc.",United States,6.8,3.88,27,36,Active,"Maibock Lakefront Brewery, Inc.",14,1,10,30,1,14,1,1,2,7,2
147,Bocks,Maibock,Saengerfest Maibock,Christian Moerlein Brewing Company,United States,6.5,3.69,22,40,Active,Saengerfest Maibock Christian Moerlein Brewing Company,16,1,8,24,2,30,1,1,2,12,2
148,Bocks,Maibock,Spring Bock,Carolina Brewing Company,United States,6.5,3.76,26,33,Active,Spring Bock Carolina Brewing Company,31,2,20,45,2,24,2,1,3,11,3
149,Bocks,Maibock,Altenmünster Maibock,Allgäuer Brauhaus AG,Germany,7.5,3.7,43,12,Active,Altenmünster Maibock Allgäuer Brauhaus AG,7,1,21,25,3,27,0,1,1,8,2
150,Bocks,Maibock,Anniversary Maibock,Appalachian Brewing Company,United States,7.2,3.74,28,25,Active,Anniversary Maibock Appalachian Brewing Company,15,2,17,34,2,26,0,1,2,13,2
151,Bocks,Maibock,Pale Bock,Sierra Nevada Brewing Co.,United States,6.8,3.88,35,15,Active,Pale Bock Sierra Nevada Brewing Co.,13,2,29,31,2,34,0,1,2,6,2
152,Bocks,Maibock,Lenz Bock,Heater Allen Brewing,United States,7,4.02,24,24,Active,Lenz Bock Heater Allen Brewing,10,1,24,51,2,12,0,1,3,9,2
153,Bocks,Maibock,Ur-Bock Hell,Einbecker Brauhaus,Germany,6.5,3.68,26,20,Active,Ur-Bock Hell Einbecker Brauhaus,26,1,23,53,2,16,2,1,3,14,2
154,Bocks,Maibock,Maibock,Dovetail Brewery,United States,6.2,4.06,21,15,Active,Maibock Dovetail Brewery,31,1,20,52,2,23,0,1,3,6,2
155,Bocks,Weizenbock,Tap 6: Mein Aventinus,Schneider Weisse G. Schneider & Sohn,Germany,8.2,4.33,"2,245","2,562",Active,Tap 6: Mein Aventinus Schneider Weisse G. Schneider & Sohn,23,1,19,28,2,9,0,1,2,30,3
156,Bocks,Weizenbock,Weihenstephaner Vitus,Bayerische Staatsbrauerei Weihenstephan,Germany,7.7,4.28,"1,352","2,543",Active,Weihenstephaner Vitus Bayerische Staatsbrauerei Weihenstephan,8,1,30,8,2,23,0,2,1,24,2
157,Bocks,Weizenbock,Tap 5: Meine Hopfenweisse,Schneider Weisse G. Schneider & Sohn,Germany,8.2,4.09,813,694,Active,Tap 5: Meine Hopfenweisse Schneider Weisse G. Schneider & Sohn,5,1,26,9,2,28,0,2,1,34,1
158,Bocks,Weizenbock,Moonglow Weizenbock,Victory Brewing Company - Downingtown,United States,8.7,4.05,749,729,Active,Moonglow Weizenbock Victory Brewing Company - Downingtown,15,1,35,44,2,35,1,2,2,26,1
159,Bocks,Weizenbock,Ayinger Weizenbock,Ayinger Privatbrauerei,Germany,7.1,4.19,446,487,Active,Ayinger Weizenbock Ayinger Privatbrauerei,7,1,35,9,2,23,0,1,1,22,1
160,Bocks,Weizenbock,Bavarian-Styled Doppel Weizen,Lagunitas Brewing Company,United States,8.7,3.82,351,389,Active,Bavarian-Styled Doppel Weizen Lagunitas Brewing Company,24,2,38,9,2,52,0,2,1,50,2
161,Bocks,Weizenbock,Thumbprint Imperial Weizen,New Glarus Brewing Company,United States,9.6,4.05,351,337,Active,Thumbprint Imperial Weizen New Glarus Brewing Company,4,1,26,29,2,45,0,2,2,11,2
162,Bocks,Weizenbock,Erdinger Weissbier Pikantus,Erdinger Weissbräu,Germany,7.3,3.87,296,267,Active,Erdinger Weissbier Pikantus Erdinger Weissbräu,27,2,53,47,2,87,3,3,2,67,2
163,Bocks,Weizenbock,Ramstein Winter Wheat,High Point Brewing Company,United States,9.5,4.17,248,64,Active,Ramstein Winter Wheat High Point Brewing Company,6,2,25,13,2,21,0,1,1,16,2
164,Bocks,Weizenbock,Primus Weizenbock,Live Oak Brewing Company,United States,8,4.24,72,234,Active,Primus Weizenbock Live Oak Brewing Company,11,2,43,33,2,23,1,2,1,39,2
165,Bocks,Weizenbock,Dunkler Weizenbock,Brauerei Michael Plank,Germany,7.9,3.9,123,76,Active,Dunkler Weizenbock Brauerei Michael Plank,11,2,26,26,2,26,0,2,1,36,2
166,Bocks,Weizenbock,Heller Weizenbock,Brauerei Michael Plank,Germany,7.5,3.94,115,54,Active,Heller Weizenbock Brauerei Michael Plank,14,1,27,18,1,20,0,1,1,36,2
167,Bocks,Weizenbock,Der Weisse Bock,Mahr's Bräu,Germany,8.5,3.92,116,52,Active,Der Weisse Bock Mahr's Bräu,9,1,18,7,2,29,0,2,1,26,1
168,Bocks,Weizenbock,Weizenbock Grande Cuvée,Les Trois Mousquetaires,Canada,11,3.86,62,64,Active,Weizenbock Grande Cuvée Les Trois Mousquetaires,16,2,18,15,2,19,0,1,1,29,2
169,Bocks,Weizenbock,Alpenglow,Fat Head's Brewery & Saloon,United States,8.5,4.09,30,94,Active,Alpenglow Fat Head's Brewery & Saloon,5,2,44,14,4,41,1,2,1,29,2
170,Bocks,Weizenbock,Neshaminator,Neshaminy Creek Brewing Company,United States,8.5,3.79,29,68,Active,Neshaminator Neshaminy Creek Brewing Company,10,1,26,9,1,11,0,1,1,14,1
171,Bocks,Weizenbock,Ladenburger Weizenbock Hell,Brauerei Ladenburger,Germany,7.4,4.04,44,49,Active,Ladenburger Weizenbock Hell Brauerei Ladenburger,11,2,31,20,3,43,0,2,1,29,2
172,Bocks,Weizenbock,Riegele Augustus Weizendoppelbock,Brauhaus Riegele,Germany,8,4.09,28,59,Active,Riegele Augustus Weizendoppelbock Brauhaus Riegele,10,1,35,10,1,25,3,2,1,22,2
173,Bocks,Weizenbock,Face Plant,"Bayern Brewing, Inc. / Edelweiss Bistro",United States,7.5,3.86,34,40,Active,"Face Plant Bayern Brewing, Inc. / Edelweiss Bistro",14,2,30,17,2,22,1,2,1,38,2
174,Bocks,Weizenbock,Hopf Weisser Bock,Weissbierbrauerei Hopf,Germany,7,3.97,52,19,Active,Hopf Weisser Bock Weissbierbrauerei Hopf,10,2,41,29,2,25,0,1,1,14,2
175,Bocks,Weizenbock,Volks Weizenbock,Appalachian Brewing Company,United States,7.2,3.79,37,22,Active,Volks Weizenbock Appalachian Brewing Company,14,1,24,12,2,24,0,2,1,34,2
176,Bocks,Weizenbock,Jeff's Bavarian Ale,Maisel & Friends,Germany,7.1,3.99,21,32,Active,Jeff's Bavarian Ale Maisel & Friends,13,1,20,24,2,25,0,1,1,33,1
177,Brown Ales,Altbier,Amber,Alaskan Brewing Co.,United States,5.3,3.65,718,"1,540",Active,Amber Alaskan Brewing Co.,10,1,41,29,2,63,0,2,2,46,2
178,Brown Ales,Altbier,Double Bag,Long Trail Brewing Co.,United States,7.2,3.87,602,"1,179",Active,Double Bag Long Trail Brewing Co.,10,1,14,23,1,11,1,1,1,8,2
179,Brown Ales,Altbier,Long Trail Ale,Long Trail Brewing Co.,United States,5,3.57,446,983,Active,Long Trail Ale Long Trail Brewing Co.,16,1,20,43,2,16,0,1,2,16,2
180,Brown Ales,Altbier,Doppelsticke,Uerige Obergärige Hausbrauerei,Germany,8.5,4.1,456,266,Active,Doppelsticke Uerige Obergärige Hausbrauerei,7,1,8,31,1,16,0,1,2,5,2
181,Brown Ales,Altbier,Sleigh'r Dark Doüble Alt Ale,Ninkasi Brewing Company,United States,7.2,3.76,182,443,Active,Sleigh'r Dark Doüble Alt Ale Ninkasi Brewing Company,16,2,18,33,3,21,1,1,2,25,2
182,Brown Ales,Altbier,Sticke,Uerige Obergärige Hausbrauerei,Germany,6,4.07,354,177,Active,Sticke Uerige Obergärige Hausbrauerei,13,1,23,37,1,4,0,1,2,17,2
183,Brown Ales,Altbier,Okto Festival Ale,Widmer Brothers Brewing Company,United States,5.3,3.44,191,318,Active,Okto Festival Ale Widmer Brothers Brewing Company,27,1,13,58,2,42,1,2,3,8,3
184,Brown Ales,Altbier,Copper,The Olde Mecklenburg Brewery,United States,4.8,4.08,108,356,Active,Copper The Olde Mecklenburg Brewery,13,1,9,23,1,27,0,1,1,3,2
185,Brown Ales,Altbier,Original,Brauerei Pinkus Mueller,Germany,5.1,3.64,296,161,Active,Original Brauerei Pinkus Mueller,17,1,4,27,1,16,0,1,2,10,2
186,Brown Ales,Altbier,Altbier,Uerige Obergärige Hausbrauerei,Germany,4.7,3.97,229,139,Active,Altbier Uerige Obergärige Hausbrauerei,19,1,13,20,2,69,1,1,1,4,1
187,Brown Ales,Altbier,Gerst Amber,Yazoo Brewing Company,United States,5.1,3.52,54,266,Active,Gerst Amber Yazoo Brewing Company,21,1,6,47,2,11,1,1,2,7,2
188,Brown Ales,Altbier,Ad Astra Ale,Free State Brewing Co.,United States,5.6,3.69,76,228,Active,Ad Astra Ale Free State Brewing Co.,7,1,1,16,1,9,0,1,1,1,1
189,Brown Ales,Altbier,Doppel Sticky,Lagunitas Brewing Company,United States,7.7,4.06,93,192,Retired,Doppel Sticky Lagunitas Brewing Company,3,1,3,21,1,6,1,1,1,3,2
190,Brown Ales,Altbier,Ten Years Alt,Victory Brewing Company - Downingtown,United States,8.5,3.93,242,25,Active,Ten Years Alt Victory Brewing Company - Downingtown,18,1,7,65,2,62,0,2,3,7,1
191,Brown Ales,Altbier,Three Blind Mice,Mother's Brewing Company,United States,5.5,3.56,49,206,Active,Three Blind Mice Mother's Brewing Company,14,2,33,41,3,27,0,1,2,15,2
192,Brown Ales,Altbier,Ishmael,Rising Tide Brewing Company,United States,4.9,3.71,68,172,Active,Ishmael Rising Tide Brewing Company,3,1,2,18,1,7,1,1,1,2,1
193,Brown Ales,Altbier,Headwall Alt,Tuckerman Brewing Co.,United States,4.5,3.68,91,132,Active,Headwall Alt Tuckerman Brewing Co.,14,1,4,41,1,14,1,1,2,6,2
194,Brown Ales,Altbier,Balt Altbier,Union Craft Brewing Company,United States,5.5,3.78,43,160,Active,Balt Altbier Union Craft Brewing Company,11,1,8,33,1,15,0,1,2,6,2
195,Brown Ales,Altbier,Alt-eration Ale,Hops & Grain Brewing,United States,5,3.8,26,175,Active,Alt-eration Ale Hops & Grain Brewing,6,1,9,19,1,18,1,1,1,6,2
196,Brown Ales,Altbier,Schell's Schmaltz's Alt,August Schell Brewing Company,United States,5.1,3.74,117,80,Active,Schell's Schmaltz's Alt August Schell Brewing Company,19,2,6,49,2,9,0,1,2,9,2
197,Brown Ales,Altbier,Frankenheim Alt,Privatbrauerei Frankenheim,Germany,4.8,3.74,130,52,Active,Frankenheim Alt Privatbrauerei Frankenheim,12,2,8,43,2,16,0,1,2,12,3
198,Brown Ales,Altbier,Iron Works Alt,Metropolitan Brewing,United States,5.5,3.82,59,111,Active,Iron Works Alt Metropolitan Brewing,17,1,5,28,1,13,1,1,1,9,2
199,Brown Ales,Altbier,Diebels Premium Altbier,Brauerei Diebels GmbH & Co KG,Germany,4.9,3.7,79,74,Active,Diebels Premium Altbier Brauerei Diebels GmbH & Co KG,24,2,19,47,2,26,0,1,2,16,3
200,Brown Ales,Altbier,Hövels Original,Hövels Hausbrauerei,Germany,5.5,3.73,49,88,Active,Hövels Original Hövels Hausbrauerei,15,1,7,31,1,4,0,1,2,9,1
201,Brown Ales,Altbier,Secret Spot Alt Ale,Evolution Craft Brewing Company,United States,6.3,3.54,29,103,Active,Secret Spot Alt Ale Evolution Craft Brewing Company,15,1,9,35,2,14,1,1,2,2,2
202,Brown Ales,Altbier,Copper ALT.,Zipline Brewing Co,United States,5.2,3.72,29,102,Active,Copper ALT. Zipline Brewing Co,10,1,15,41,2,26,0,1,2,15,2
203,Brown Ales,Altbier,Lighthouse Amber,Cheboygan Brewing Company,United States,5.25,3.64,22,98,Active,Lighthouse Amber Cheboygan Brewing Company,20,2,7,42,2,19,2,1,3,12,3
204,Brown Ales,Altbier,Série Signature Sticke Alt,Les Trois Mousquetaires,Canada,6,3.84,52,63,Active,Série Signature Sticke Alt Les Trois Mousquetaires,9,1,6,18,2,19,0,1,2,2,2
205,Brown Ales,Altbier,Crooked Coast Altbier,Driftwood Brewery,Canada,5.1,3.88,42,71,Active,Crooked Coast Altbier Driftwood Brewery,16,2,11,81,3,15,0,1,4,8,3
206,Brown Ales,Altbier,Simple Means,Jester King Brewery,United States,5.6,3.77,29,83,Active,Simple Means Jester King Brewery,18,1,10,61,2,37,2,1,3,6,2
207,Brown Ales,Altbier,Gravel Road,Rahr & Sons Brewing Company,United States,7.25,3.46,34,74,Active,Gravel Road Rahr & Sons Brewing Company,32,1,17,15,2,69,2,2,1,68,2
208,Brown Ales,Altbier,Little Red Cap,Grimm Brothers Brewhouse,United States,5.2,3.57,25,76,Active,Little Red Cap Grimm Brothers Brewhouse,5,1,8,44,2,10,0,1,2,7,2
209,Brown Ales,Altbier,Duckstein Rotblondes Original,Duckstein GmbH,Germany,4.9,3.51,34,63,Active,Duckstein Rotblondes Original Duckstein GmbH,17,1,8,45,1,15,4,1,2,3,2
210,Brown Ales,Altbier,Moby D,Buzzards Bay Brewing,United States,5,3.6,30,64,Active,Moby D Buzzards Bay Brewing,15,1,5,41,1,6,0,1,2,12,2
211,Brown Ales,Altbier,Füchschen Alt,Brauerei Im Füchschen,Germany,4.8,4.1,37,54,Active,Füchschen Alt Brauerei Im Füchschen,18,1,13,50,1,22,0,1,3,2,2
212,Brown Ales,Altbier,Über Alt,Rush River Brewing Company,United States,8.5,3.91,27,63,Active,Über Alt Rush River Brewing Company,30,2,13,51,2,18,0,1,3,13,2
213,Brown Ales,Altbier,Valkyrie,Enegren Brewing Company,United States,6.2,3.85,24,54,Active,Valkyrie Enegren Brewing Company,24,2,24,33,3,40,1,2,2,15,3
214,Brown Ales,Altbier,The Detroit Dwarf,Detroit Beer Co.,United States,6.8,3.61,32,44,Active,The Detroit Dwarf Detroit Beer Co.,20,1,8,36,2,19,0,1,2,12,2
215,Brown Ales,Altbier,Alternate Dimension,Trader Joe's Brewing Company,United States,5.6,3.65,27,46,Active,Alternate Dimension Trader Joe's Brewing Company,17,2,14,37,2,23,0,1,2,10,2
216,Brown Ales,Altbier,Original Schlüssel,Hausbrauerei Zum Schlüssel,Germany,5,4.05,33,39,Active,Original Schlüssel Hausbrauerei Zum Schlüssel,14,1,11,52,2,14,0,1,2,22,2
217,Brown Ales,Altbier,Schlösser Alt,Brauerei Schlösser GmbH,Germany,4.8,3.48,35,37,Active,Schlösser Alt Brauerei Schlösser GmbH,30,2,9,59,2,22,0,1,3,14,3
218,Brown Ales,Altbier,Alt Nouveau,North Coast Brewing Co.,United States,5.4,3.69,32,37,Active,Alt Nouveau North Coast Brewing Co.,8,1,6,28,1,8,0,1,2,2,1
219,Brown Ales,Altbier,Altbier,Occidental Brewing Co.,United States,5.3,3.83,23,35,Active,Altbier Occidental Brewing Co.,7,1,5,55,2,19,0,1,3,15,2
220,Brown Ales,Altbier,Leavenworth Eightmile Alt,Fish Brewing Company / Fishbowl Brewpub,United States,4.6,3.55,23,11,Active,Leavenworth Eightmile Alt Fish Brewing Company / Fishbowl Brewpub,18,1,6,31,1,20,3,1,2,8,2
221,Brown Ales,American Brown Ale,Indian Brown Ale,Dogfish Head Craft Brewery,United States,7.2,4.09,"2,104","4,171",Active,Indian Brown Ale Dogfish Head Craft Brewery,13,2,12,38,1,20,2,1,2,6,2
222,Brown Ales,American Brown Ale,Palo Santo Marron,Dogfish Head Craft Brewery,United States,12,4.18,"2,177","3,897",Retired,Palo Santo Marron Dogfish Head Craft Brewery,5,1,6,44,1,8,0,1,2,5,2
223,Brown Ales,American Brown Ale,Tumbler Autumn Brown Ale,Sierra Nevada Brewing Co.,United States,5.5,3.84,"1,144","2,315",Active,Tumbler Autumn Brown Ale Sierra Nevada Brewing Co.,10,1,19,22,1,7,0,1,1,26,1
224,Brown Ales,American Brown Ale,Best Brown Ale,Bell's Brewery - Eccentric Café & General Store,United States,5.8,3.84,991,"2,324",Active,Best Brown Ale Bell's Brewery - Eccentric Café & General Store,6,2,2,46,2,6,0,1,1,21,2
225,Brown Ales,American Brown Ale,Moose Drool Brown Ale,Big Sky Brewing Company,United States,5.1,3.7,964,"1,939",Active,Moose Drool Brown Ale Big Sky Brewing Company,1,1,8,20,2,8,0,1,1,7,2
226,Brown Ales,American Brown Ale,Coffee Bender,Surly Brewing Company,United States,5.5,4.15,901,"1,913",Active,Coffee Bender Surly Brewing Company,11,1,6,21,1,9,0,1,1,3,2
227,Brown Ales,American Brown Ale,Old Brown Dog,Smuttynose Brewing Company,United States,6.5,3.93,"1,008","1,790",Active,Old Brown Dog Smuttynose Brewing Company,15,2,5,107,2,6,0,1,2,10,3
228,Brown Ales,American Brown Ale,Wilco Tango Foxtrot,Lagunitas Brewing Company,United States,7.85,3.92,875,"1,821",Active,Wilco Tango Foxtrot Lagunitas Brewing Company,2,1,6,28,1,3,1,1,1,1,2
229,Brown Ales,American Brown Ale,Brown Ale,Brooklyn Brewery,United States,5.6,3.63,979,"1,462",Active,Brown Ale Brooklyn Brewery,6,2,8,57,2,22,0,1,2,4,2
230,Brown Ales,American Brown Ale,Ellie's Brown Ale,Avery Brewing Company,United States,5.5,3.89,753,"1,502",Active,Ellie's Brown Ale Avery Brewing Company,9,2,6,34,1,5,0,1,2,2,2
231,Brown Ales,American Brown Ale,Bender,Surly Brewing Company,United States,5.5,4.07,766,"1,233",Active,Bender Surly Brewing Company,6,1,6,24,1,9,0,1,1,3,2
232,Brown Ales,American Brown Ale,Sumatra Mountain Brown,Founders Brewing Company,United States,9,4.28,440,"1,336",Active,Sumatra Mountain Brown Founders Brewing Company,7,1,5,42,1,6,0,1,1,5,2
233,Brown Ales,American Brown Ale,Koko Brown,Kona Brewing Co.,United States,5.5,3.62,350,"1,167",Active,Koko Brown Kona Brewing Co.,7,2,23,71,2,7,2,1,1,6,4
234,Brown Ales,American Brown Ale,Frangelic Mountain Brown,Founders Brewing Company,United States,9,4.03,399,"1,072",Active,Frangelic Mountain Brown Founders Brewing Company,7,1,4,19,1,4,0,1,1,3,3
235,Brown Ales,American Brown Ale,Pecan Ale,Abita Brewing Co.,United States,5.2,3.36,428,720,Active,Pecan Ale Abita Brewing Co.,9,2,11,80,2,7,0,1,1,7,4
236,Brown Ales,American Brown Ale,Cabin Fever,New Holland Brewing Company,United States,6.5,3.68,319,714,Active,Cabin Fever New Holland Brewing Company,13,1,6,20,2,2,0,1,1,6,3
237,Brown Ales,American Brown Ale,Maple Nut Brown Ale,Tommyknocker Brewery,United States,4.5,3.42,442,512,Active,Maple Nut Brown Ale Tommyknocker Brewery,1,1,8,35,1,2,0,1,2,3,2
238,Brown Ales,American Brown Ale,Durty Mud Season,Smuttynose Brewing Company,United States,8.4,3.94,159,766,Retired,Durty Mud Season Smuttynose Brewing Company,3,1,0,8,2,1,0,1,1,2,1
239,Brown Ales,American Brown Ale,Rocky's Revenge Bourbon Brown,Tyranena Brewing Company,United States,6,3.73,386,533,Active,Rocky's Revenge Bourbon Brown Tyranena Brewing Company,8,2,16,82,2,19,1,1,3,6,2
240,Brown Ales,American Brown Ale,Bitch Creek American Brown Ale,Grand Teton Brewing Co.,United States,6,3.73,353,478,Active,Bitch Creek American Brown Ale Grand Teton Brewing Co.,5,1,35,15,2,8,0,1,1,13,2
241,Brown Ales,American Brown Ale,Bellaire Brown Ale,Short's Brewing Company,United States,7,3.79,294,531,Active,Bellaire Brown Ale Short's Brewing Company,6,1,8,53,1,17,0,1,2,1,2
242,Brown Ales,American Brown Ale,George,Hill Farmstead Brewery,United States,6,4.12,123,657,Active,George Hill Farmstead Brewery,4,1,2,12,2,5,0,1,1,1,2
243,Brown Ales,American Brown Ale,Dirty Little Freak,DuClaw Brewing Company,United States,5.8,3.72,148,625,Active,Dirty Little Freak DuClaw Brewing Company,13,2,12,61,2,12,0,1,2,4,3
244,Brown Ales,American Brown Ale,Underground Mountain Brown,Founders Brewing Company,United States,11.9,4.35,237,495,Active,Underground Mountain Brown Founders Brewing Company,4,2,4,12,2,2,0,1,1,22,4
245,Brown Ales,American Brown Ale,Brown Ale,The Duck-Rabbit Craft Brewery,United States,5.6,3.7,337,371,Active,Brown Ale The Duck-Rabbit Craft Brewery,4,2,43,51,1,1,0,1,1,16,3
246,Brown Ales,American Brown Ale,Dos Perros,Yazoo Brewing Company,United States,4.9,3.63,178,499,Active,Dos Perros Yazoo Brewing Company,9,1,5,54,1,11,2,1,2,5,2
247,Brown Ales,American Brown Ale,Board Meeting,Port Brewing,United States,8,4.16,124,549,Active,Board Meeting Port Brewing,7,1,1,15,1,3,0,1,1,3,2
248,Brown Ales,American Brown Ale,Imperial Nut Brown Ale,Tommyknocker Brewery,United States,9,3.72,356,296,Active,Imperial Nut Brown Ale Tommyknocker Brewery,7,2,17,66,2,11,0,1,1,9,3
249,Brown Ales,American Brown Ale,Autumn Ale,Breckenridge Brewery,United States,7,3.59,242,400,Active,Autumn Ale Breckenridge Brewery,9,1,22,30,2,12,0,1,1,4,2
250,Brown Ales,American Brown Ale,Okie,Prairie Artisan Ales,United States,12,4.12,124,506,Active,Okie Prairie Artisan Ales,7,1,19,29,2,8,0,1,1,7,2
251,Brown Ales,American Brown Ale,Good Humans Ale,Short's Brewing Company,United States,9.15,3.8,199,387,Active,Good Humans Ale Short's Brewing Company,4,2,68,12,2,9,0,1,1,17,2
252,Brown Ales,American Brown Ale,Decadent Dark Chocolate Ale,Atwater Brewery,United States,4.5,3.72,137,444,Active,Decadent Dark Chocolate Ale Atwater Brewery,12,2,19,41,2,19,0,1,2,9,2
253,Brown Ales,American Brown Ale,Sweet Josie Brown Ale,Lonerider Brewing Company,United States,6.1,3.8,122,458,Active,Sweet Josie Brown Ale Lonerider Brewing Company,5,3,8,14,2,2,0,1,1,16,2
254,Brown Ales,American Brown Ale,Bravo 2017,Firestone Walker Brewing Co.,United States,13.2,4.28,174,386,Active,Bravo 2017 Firestone Walker Brewing Co.,9,1,6,19,1,4,0,1,1,4,2
255,Brown Ales,American Brown Ale,No Crusts,Funky Buddha Brewery,United States,6,4.15,111,435,Active,No Crusts Funky Buddha Brewery,1,1,40,15,2,11,0,1,1,19,2
256,Brown Ales,American Brown Ale,Flashback Ale,Boulder Beer / Wilderness Pub,United States,6.8,3.74,285,241,Active,Flashback Ale Boulder Beer / Wilderness Pub,18,2,7,19,3,26,2,2,2,1,3
257,Brown Ales,American Brown Ale,French Toast,Funky Buddha Brewery,United States,8.8,4.32,74,449,Active,French Toast Funky Buddha Brewery,17,2,15,91,2,24,2,1,4,14,2
258,Brown Ales,American Brown Ale,Cacao Bender,Surly Brewing Company,United States,5.1,4.29,44,456,Active,Cacao Bender Surly Brewing Company,0,1,9,9,3,6,0,1,1,42,2
259,Brown Ales,American Brown Ale,Coffee Okie,Prairie Artisan Ales,United States,13,4.27,96,353,Active,Coffee Okie Prairie Artisan Ales,5,1,3,50,1,2,0,1,1,16,2
260,Brown Ales,American Brown Ale,Sick Day,Long Trail Brewing Co.,United States,6.8,3.58,68,376,Active,Sick Day Long Trail Brewing Co.,6,2,69,56,2,3,0,1,1,18,3
261,Brown Ales,American Brown Ale,Bear,Tree House Brewing Company,United States,6.4,4.07,66,339,Active,Bear Tree House Brewing Company,15,1,17,66,1,21,2,1,3,8,2
262,Brown Ales,American Brown Ale,Woodmaster,Short's Brewing Company,United States,9.9,3.87,138,234,Active,Woodmaster Short's Brewing Company,8,2,0,50,2,5,0,1,2,7,3
263,Brown Ales,American Brown Ale,The Barista,Clown Shoes,United States,8.5,3.97,102,268,Active,The Barista Clown Shoes,8,1,43,12,3,17,0,1,1,13,2
264,Brown Ales,American Brown Ale,Improv (Improvisación) Oatmeal Rye India-Style Brown Ale,Cigar City Brewing,United States,9,3.77,179,188,Active,Improv (Improvisación) Oatmeal Rye India-Style Brown Ale Cigar City Brewing,11,2,11,62,2,12,1,1,1,9,3
265,Brown Ales,American Brown Ale,Wynona's Big Brown Ale,Voodoo Brewery,United States,7.5,3.83,132,229,Active,Wynona's Big Brown Ale Voodoo Brewery,10,2,15,53,2,14,0,1,2,18,3
266,Brown Ales,American Brown Ale,Cast Iron Oatmeal Brown,4 Hands Brewing Co.,United States,5.5,3.84,52,302,Active,Cast Iron Oatmeal Brown 4 Hands Brewing Co.,7,2,10,39,2,4,0,1,2,5,2
